Date,Open_Yahoo,High_Yahoo,Low_Yahoo,Close_Yahoo,Volume_Yahoo,Open_Alpha,High_Alpha,Low_Alpha,Close_Alpha,Volume_Alpha,Open_Diff,High_Diff,Low_Diff,Close_Diff,Volume_Diff,Status
2026-05-20,387.7,393.86,382.9,388.91,31744400,387.7,393.8599,382.9,388.91,30504055,0.0,0.00010000000003174137,0.0,0.0,1240345,Mismatch
2026-06-12,362.62,366.57,354.94,359.68,24704600,362.62,366.57,354.94,359.68,24731019,0.0,0.0,0.0,0.0,26419,Mismatch
2026-06-25,336.73,345.57,335.84,343.71,44491400,336.73,345.57,335.84,343.71,44564576,0.0,0.0,0.0,0.0,73176,Mismatch
2026-07-02,359.48,364.21,353.42,359.91,25974800,359.48,364.205,353.42,359.91,25999346,0.0,0.0049999999999954525,0.0,0.0,24546,Mismatch
2026-07-10,357.53,357.82,352.75,357.18,18126000,357.525,357.82,352.75,357.18,18146146,0.0049999999999954525,0.0,0.0,0.0,20146,Mismatch
